user_id,event_type,video_id,timestamp,device_id,geo_location,comment_length,spam_flag,upload_rate,reports,abuse_score,is_abusive
1952,report,79542,2024-03-31 03:41:00,1787,PH,0,0,1,0,1,0
2633,upload,64197,2024-02-16 19:46:00,1019,MX,0,0,2,0,1,0
630,comment,24633,2024-06-11 15:30:00,1056,US,48,0,0,0,0,0
1248,comment,67861,2024-04-26 10:24:00,1006,ID,63,0,0,0,0,0
345,upload,2427,2024-05-31 11:37:00,1526,US,0,0,3,0,1,0
85,comment,74116,2024-05-17 11:10:00,1769,IN,63,0,0,0,0,0
2671,like,25520,2024-06-07 19:54:00,3158,MX,0,0,0,0,1,0
1014,comment,47080,2024-02-10 02:54:00,1100,NG,67,0,2,0,0,0
229,like,34587,2024-05-04 19:00:00,3051,IN,0,0,0,0,1,0
336,comment,10781,2024-01-24 20:14:00,1973,PH,47,0,0,0,0,0
771,like,33067,2024-01-25 16:23:00,1029,IN,0,0,1,0,1,0
2761,comment,27153,2024-07-15 02:40:00,3316,BR,49,0,1,0,0,0
2658,comment,41998,2024-05-08 04:59:00,1595,IN,53,0,2,0,0,0
2347,like,47193,2024-01-31 03:13:00,1672,UK,0,0,1,0,1,0
277,report,6973,2024-04-28 20:19:00,1681,BR,0,0,0,0,1,0
2295,like,47508,2024-04-19 22:00:00,1629,PH,0,0,1,0,1,0
2760,like,46212,2024-04-25 20:42:00,1660,IN,0,0,1,0,1,0
1507,upload,5463,2024-06-10 08:47:00,1211,MX,0,0,1,0,1,0
1580,comment,17456,2024-05-29 03:01:00,1651,BR,54,0,1,0,0,0
950,report,40457,2024-05-05 13:20:00,1899,IN,0,0,1,0,1,0
522,comment,67322,2024-01-03 11:03:00,1375,CA,57,0,0,2,1,0
2639,comment,2285,2024-06-23 12:00:00,1753,US,60,0,0,0,0,0
2782,upload,25761,2024-03-29 19:38:00,1058,US,0,0,1,0,1,0
1432,comment,69507,2024-02-17 02:28:00,1296,PH,59,0,1,0,0,0
2291,comment,41490,2024-07-09 14:26:00,1500,NG,56,0,1,0,0,0
1220,comment,57607,2024-01-17 03:58:00,1563,MX,56,0,1,0,0,0
2287,like,50549,2024-06-08 01:38:00,1769,PH,0,0,2,0,1,0
1675,comment,47199,2024-05-07 05:12:00,1924,ID,59,0,1,0,0,0
291,comment,74268,2024-05-02 17:50:00,1917,MX,53,0,0,0,0,0
1546,comment,48640,2024-05-27 16:32:00,1585,MX,54,0,1,0,0,0
2748,comment,25871,2024-03-12 22:07:00,1079,US,66,0,1,0,0,0
670,like,57146,2024-01-05 12:55:00,1574,US,0,0,3,0,1,0
2969,comment,76502,2024-03-05 15:16:00,1330,UK,48,0,1,0,0,0
1344,comment,33511,2024-07-11 18:00:00,1186,MX,73,0,0,0,0,0
2678,comment,19374,2024-02-29 22:09:00,1525,ID,58,0,1,0,0,0
1573,comment,24550,2024-06-05 23:47:00,1593,BR,59,0,1,0,0,0
1353,comment,43457,2024-06-21 03:47:00,1636,CA,49,0,1,0,0,0
835,comment,73146,2024-01-05 00:59:00,1016,IN,49,0,0,0,0,0
454,like,67738,2024-04-06 12:32:00,1039,US,0,0,0,2,2,0
2636,comment,29263,2024-03-25 15:36:00,1998,US,40,0,0,0,0,0
1073,like,21179,2024-05-19 15:23:00,1408,PH,0,0,0,0,1,0
1916,comment,77251,2024-04-06 14:12:00,1008,US,58,0,2,0,0,0
2401,comment,74179,2024-04-29 23:10:00,1791,US,52,0,0,0,0,0
2062,like,15948,2024-03-24 19:25:00,1475,DE,0,0,0,0,1,0
1719,comment,54407,2024-07-09 21:06:00,1962,IN,49,0,2,0,0,0
2695,upload,42048,2024-02-04 22:17:00,1411,DE,0,0,1,4,2,0
2333,comment,36501,2024-01-12 14:30:00,1574,MX,61,0,0,0,0,0
2666,upload,61305,2024-04-19 14:24:00,1480,ID,0,0,3,0,1,0
879,comment,68290,2024-07-02 10:13:00,1205,CA,53,0,1,0,0,0
2534,comment,60374,2024-05-10 23:20:00,1343,ID,49,0,2,0,0,0
1892,report,31239,2024-03-10 16:37:00,1262,IN,0,0,0,0,1,0
128,like,45752,2024-02-11 03:00:00,1043,IN,0,0,0,0,1,0
2885,comment,2905,2024-06-30 20:42:00,1055,ID,51,0,0,0,0,0
572,comment,4030,2024-03-05 21:40:00,1757,ID,48,0,0,0,0,0
1974,like,13521,2024-03-14 11:34:00,1404,NG,0,0,0,0,1,0
796,upload,55133,2024-04-24 08:25:00,1061,US,0,0,1,0,1,0
1432,upload,59734,2024-06-01 07:01:00,1327,PH,0,0,1,0,1,0
1648,comment,9290,2024-06-25 09:07:00,1970,US,63,0,1,0,0,0
158,comment,10700,2024-03-11 05:53:00,1870,ID,57,0,0,0,0,0
1787,comment,28907,2024-07-06 05:40:00,1038,US,44,0,0,0,0,0
61,comment,46284,2024-02-28 23:54:00,1846,BR,62,0,0,0,0,0
2138,comment,31087,2024-05-10 04:17:00,1218,MX,74,0,1,0,0,0
913,comment,7446,2024-05-23 05:47:00,1948,US,52,0,1,0,0,0
831,comment,11959,2024-04-18 02:19:00,1250,PH,64,0,3,0,0,0
2886,comment,53537,2024-06-05 11:17:00,1144,DE,69,0,0,0,0,0
2763,comment,28047,2024-06-25 05:30:00,1666,US,44,0,0,0,0,0
212,upload,76318,2024-04-14 02:50:00,1941,NG,0,0,1,0,1,0
1667,like,42229,2024-01-25 03:42:00,1901,CA,0,0,1,0,1,0
1249,comment,65004,2024-02-17 18:42:00,1680,PH,46,0,0,0,0,0
1718,comment,4180,2024-02-06 13:49:00,1246,BR,51,0,1,0,0,0
1665,upload,46162,2024-01-15 20:22:00,1991,US,0,0,1,1,2,0
1682,report,28279,2024-01-09 03:34:00,1846,US,0,0,0,0,1,0
1027,comment,29829,2024-01-05 20:10:00,1481,IN,53,0,1,0,0,0
2545,upload,1169,2024-05-04 15:08:00,1965,US,0,0,1,0,1,0
1489,upload,23536,2024-04-13 09:25:00,1307,US,0,0,1,0,1,0
1256,upload,19923,2024-05-22 20:53:00,1368,DE,0,0,0,0,1,0
228,comment,36198,2024-02-27 02:48:00,1606,PH,62,0,1,0,0,0
2055,comment,30651,2024-01-17 06:44:00,1797,BR,63,0,0,0,0,0
76,comment,65383,2024-06-02 13:16:00,1965,US,48,0,0,0,0,0
1284,comment,6090,2024-03-08 21:37:00,1424,IN,52,0,2,0,0,0
2511,upload,44091,2024-05-03 00:24:00,1064,ID,0,0,3,0,1,0
402,comment,24870,2024-04-12 15:25:00,1283,PH,60,0,3,0,0,0
353,upload,34936,2024-05-26 23:11:00,1970,NG,0,0,0,0,1,0
420,like,4904,2024-07-15 08:49:00,1914,NG,0,0,0,0,1,0
292,report,40455,2024-03-15 05:50:00,1390,ID,0,0,1,0,1,0
2650,report,21942,2024-04-11 05:08:00,1893,IN,0,0,0,0,1,0
404,comment,13967,2024-01-27 02:02:00,1118,BR,51,0,2,2,1,0
2057,upload,47733,2024-06-19 01:33:00,1312,ID,0,0,0,0,1,0
1537,comment,30192,2024-02-14 13:41:00,1293,PH,53,0,2,0,0,0
1233,comment,29865,2024-07-07 01:23:00,1415,US,50,0,3,0,0,0
692,upload,27505,2024-02-28 23:49:00,1612,MX,0,0,0,0,1,0
1500,like,27099,2024-05-31 17:20:00,1706,US,0,0,1,0,1,0
486,comment,851,2024-01-25 11:53:00,1983,BR,48,0,0,0,0,0
2636,like,63603,2024-05-25 01:06:00,1146,US,0,0,1,0,1,0
690,like,49718,2024-02-27 18:48:00,1502,IN,0,0,2,0,1,0
1408,comment,15703,2024-02-08 09:59:00,1108,US,53,0,1,0,0,0
2442,like,55529,2024-04-03 17:18:00,1754,BR,0,0,1,0,1,0
1058,upload,46648,2024-07-09 16:57:00,1947,IN,0,0,3,0,1,0
2217,comment,34180,2024-05-24 23:31:00,1624,BR,52,0,0,0,0,0
1040,comment,2594,2024-05-29 22:41:00,1224,MX,63,1,2,0,2,0
962,like,13081,2024-05-19 20:14:00,3268,US,0,0,0,0,1,0
2490,like,78147,2024-03-09 23:59:00,1271,US,0,0,2,0,1,0
1577,like,27806,2024-07-01 19:01:00,1741,US,0,0,0,0,1,0
13,like,61333,2024-07-15 23:51:00,1757,MX,0,0,2,0,1,0
109,like,38226,2024-03-23 07:21:00,1913,US,0,0,2,2,2,0
1303,upload,70235,2024-04-26 22:42:00,1056,PH,0,0,0,0,1,0
416,comment,39252,2024-03-16 15:56:00,1507,US,60,0,0,0,0,0
2575,report,2154,2024-07-09 22:47:00,1232,PH,0,0,0,0,1,0
1897,comment,55149,2024-06-03 16:48:00,1134,US,46,0,1,0,0,0
268,comment,10086,2024-04-13 11:48:00,1607,IN,51,0,0,0,0,0
669,report,26959,2024-01-23 17:09:00,1251,BR,0,0,1,0,1,0
1162,comment,43109,2024-06-24 07:24:00,1312,US,54,0,1,0,0,0
2188,like,11081,2024-07-13 09:54:00,1361,IN,0,0,1,0,1,0
307,comment,59184,2024-06-20 07:41:00,1005,ID,60,0,2,0,0,0
1089,comment,43495,2024-03-16 18:07:00,1400,IN,63,0,1,0,0,0
1876,comment,48984,2024-02-25 15:34:00,1997,US,56,0,0,0,0,0
2006,comment,22829,2024-04-23 20:21:00,1031,PH,62,0,1,0,0,0
1815,upload,71609,2024-03-09 10:31:00,1861,MX,0,0,2,0,1,0
2590,comment,43642,2024-02-16 13:47:00,1304,BR,58,0,1,0,0,0
2891,upload,78991,2024-07-10 22:47:00,1746,PH,0,0,1,0,1,0
2512,like,37252,2024-03-11 20:49:00,1350,ID,0,0,0,0,1,0
948,comment,41323,2024-03-29 19:08:00,1112,UK,52,0,2,0,0,0
1343,comment,41937,2024-04-08 23:35:00,1607,DE,39,0,1,0,0,0
938,report,33629,2024-03-02 23:33:00,1161,PH,0,0,1,2,2,0
1681,comment,56727,2024-06-24 22:50:00,1744,US,61,0,0,3,1,0
883,like,7497,2024-03-04 00:10:00,1484,US,0,0,0,0,1,0
1814,comment,51509,2024-06-14 23:51:00,1995,US,58,0,0,0,0,0
2956,like,9144,2024-03-05 02:55:00,1068,UK,0,0,1,0,1,0
73,comment,28067,2024-03-17 14:50:00,1561,MX,52,0,1,0,0,0
1160,like,41024,2024-03-10 10:30:00,1088,US,0,0,2,0,1,0
897,comment,2169,2024-05-20 06:45:00,1326,DE,47,0,1,0,0,0
1028,comment,2677,2024-04-10 14:59:00,1304,BR,57,0,0,0,0,0
451,comment,69503,2024-03-07 20:49:00,1528,UK,55,0,0,0,0,0
2801,comment,10615,2024-02-15 18:01:00,1893,IN,61,0,3,0,0,0
2973,like,40938,2024-05-08 23:48:00,1320,IN,0,0,2,0,1,0
379,report,23232,2024-06-29 05:30:00,1145,UK,0,0,1,0,1,0
1450,comment,76781,2024-03-06 08:46:00,1003,NG,60,0,1,1,1,0
2770,comment,11190,2024-06-10 15:33:00,1919,PH,9,1,0,0,3,1
1729,comment,14234,2024-01-26 10:55:00,1335,US,57,0,1,0,0,0
1943,like,12616,2024-03-20 21:01:00,1677,IN,0,0,0,0,1,0
1732,comment,17771,2024-02-08 13:18:00,1604,US,63,0,1,0,0,0
2255,comment,34371,2024-05-26 16:36:00,1758,US,51,0,2,0,0,0
623,like,22222,2024-04-27 22:15:00,1900,US,0,0,1,0,1,0
268,comment,27121,2024-03-21 12:54:00,1021,IN,53,0,0,0,0,0
2063,like,10762,2024-04-13 04:58:00,1990,PH,0,0,1,0,1,0
1795,upload,53612,2024-03-11 04:33:00,1714,UK,0,0,2,0,1,0
2310,like,22613,2024-04-12 10:57:00,1699,US,0,0,1,0,1,0
2208,upload,42502,2024-02-29 01:37:00,1690,PH,0,0,1,0,1,0
743,like,79668,2024-06-28 21:26:00,1830,NG,0,0,1,0,1,0
665,upload,27736,2024-01-31 02:05:00,1956,IN,0,0,0,0,1,0
869,comment,28069,2024-04-10 10:10:00,1674,PH,60,0,0,0,0,0
1228,comment,22908,2024-04-23 20:01:00,1944,US,58,0,1,0,0,0
64,comment,72678,2024-03-30 08:57:00,1578,PH,49,0,0,0,0,0
2899,comment,4495,2024-01-20 02:42:00,3479,US,50,0,2,0,0,0
768,comment,54688,2024-04-04 11:56:00,1237,BR,8,1,0,0,3,1
1454,comment,77643,2024-03-31 15:03:00,1205,US,68,0,0,0,0,0
1497,comment,47128,2024-06-29 13:17:00,1695,BR,59,0,1,0,0,0
793,upload,10914,2024-05-19 05:34:00,1847,UK,0,0,2,0,1,0
216,comment,64529,2024-05-21 19:02:00,1895,PH,52,0,1,0,0,0
1788,like,66621,2024-07-01 17:24:00,1979,BR,0,0,0,0,1,0
344,like,75685,2024-01-13 03:51:00,1862,IN,0,0,0,0,1,0
162,like,8857,2024-02-18 13:50:00,1009,US,0,0,2,0,1,0
2462,comment,55298,2024-05-03 00:22:00,1377,DE,58,0,2,0,0,0
2491,report,63873,2024-06-29 07:40:00,1489,MX,0,0,0,0,1,0
63,comment,71714,2024-01-25 04:17:00,1329,PH,55,0,0,0,0,0
385,upload,77803,2024-05-18 00:06:00,1923,US,0,0,1,0,1,0
1231,comment,61152,2024-03-26 10:23:00,1834,UK,68,0,1,0,0,0
321,comment,61925,2024-04-05 22:22:00,1638,BR,40,0,2,0,0,0
1263,comment,45212,2024-05-18 10:50:00,1894,ID,54,0,0,0,0,0
1362,comment,7211,2024-01-29 00:38:00,1745,DE,56,0,0,0,0,0
2612,comment,26634,2024-02-09 05:05:00,1368,BR,56,0,1,0,0,0
2195,comment,47488,2024-04-21 00:08:00,1035,BR,60,0,0,0,0,0
1146,comment,45207,2024-05-04 23:49:00,1527,BR,54,0,1,3,1,0
1860,upload,66529,2024-03-01 12:19:00,1453,DE,0,0,2,2,2,0
1129,comment,13866,2024-02-24 14:31:00,1348,MX,53,0,1,0,0,0
1538,comment,72681,2024-04-29 21:43:00,1766,US,67,0,0,0,0,0
2837,comment,61619,2024-05-24 00:42:00,1834,MX,53,0,2,0,0,0
1836,upload,36282,2024-01-30 19:33:00,1504,UK,0,0,0,0,1,0
1060,comment,51805,2024-04-05 14:17:00,1438,US,48,0,2,0,0,0
1280,comment,63869,2024-04-20 05:13:00,1711,PH,55,1,1,0,2,0
2852,like,73145,2024-05-18 00:17:00,1494,US,0,0,1,0,1,0
745,like,30348,2024-04-02 03:22:00,1056,US,0,0,3,0,1,0
2212,comment,66041,2024-01-31 05:36:00,1711,CA,62,0,4,3,1,0
1876,upload,37387,2024-02-16 22:23:00,1449,US,0,0,0,0,1,0
1452,upload,73247,2024-04-04 07:26:00,1174,MX,0,0,25,0,3,1
1286,like,48180,2024-06-05 02:53:00,1490,IN,0,0,1,0,1,0
415,upload,67713,2024-01-11 23:00:00,1585,DE,0,0,1,0,1,0
1586,comment,4063,2024-06-14 10:51:00,1878,CA,57,0,0,0,0,0
1083,like,64671,2024-01-01 14:28:00,1212,IN,0,0,3,0,1,0
842,comment,40353,2024-06-14 12:23:00,1270,UK,65,0,0,0,0,0
1584,comment,70605,2024-03-04 12:26:00,1473,BR,64,0,1,0,0,0
585,upload,4174,2024-01-09 05:11:00,1169,UK,0,0,1,0,1,0
1163,upload,16950,2024-05-17 20:22:00,3256,MX,0,0,1,0,1,0
1628,comment,68632,2024-02-22 17:09:00,1681,DE,46,0,0,0,0,0
1727,comment,7854,2024-05-20 11:52:00,1680,NG,56,0,4,0,0,0
2075,upload,42013,2024-06-19 15:56:00,1805,IN,0,0,1,0,1,0
1961,upload,73980,2024-02-18 02:54:00,1646,DE,0,0,0,0,1,0
728,upload,32639,2024-05-09 16:36:00,1652,ID,0,0,2,0,1,0
2214,comment,41636,2024-01-18 08:57:00,1019,BR,49,0,0,0,0,0
341,like,34157,2024-06-08 11:44:00,1991,IN,0,0,0,0,1,0
2893,like,25661,2024-03-23 01:13:00,1245,ID,0,0,1,0,1,0
2347,report,43035,2024-06-23 02:08:00,1901,UK,0,0,0,0,1,0
1676,comment,57111,2024-06-19 06:02:00,1835,ID,57,0,1,0,0,0
1506,comment,16786,2024-06-30 06:46:00,1653,DE,68,0,1,2,1,0
1266,comment,78364,2024-07-16 12:57:00,1385,US,71,0,0,0,0,0
1531,upload,48121,2024-07-01 07:04:00,1290,CA,0,0,3,0,1,0
2399,upload,41103,2024-02-18 13:39:00,1475,UK,0,0,0,0,1,0
1574,comment,72554,2024-05-14 11:40:00,1562,MX,56,0,1,0,0,0
1397,comment,17902,2024-01-01 00:52:00,1180,PH,57,0,1,0,0,0
141,upload,29759,2024-04-16 00:31:00,1142,US,0,0,0,0,1,0
2895,comment,114,2024-06-19 06:57:00,1455,PH,55,0,2,0,0,0
1046,comment,54637,2024-02-20 08:27:00,1298,CA,53,0,0,0,0,0
426,upload,48805,2024-06-06 14:42:00,1060,CA,0,0,0,2,2,0
804,comment,25949,2024-06-18 03:39:00,1860,UK,67,0,3,0,0,0
523,comment,6990,2024-03-14 11:39:00,1753,PH,63,0,0,0,0,0
2871,comment,27163,2024-05-26 01:15:00,1792,BR,49,0,0,0,0,0
1110,comment,56755,2024-06-12 10:37:00,1091,US,47,0,0,0,0,0
187,upload,59378,2024-03-11 05:34:00,1785,US,0,0,2,0,1,0
737,comment,30589,2024-02-09 13:04:00,1605,US,65,0,0,0,0,0
2487,comment,46872,2024-06-04 23:15:00,1776,DE,56,0,1,0,0,0
2271,comment,65118,2024-05-14 02:56:00,1033,PH,49,0,2,0,0,0
1008,like,70146,2024-04-10 21:26:00,1807,ID,0,0,0,0,1,0
2551,comment,68243,2024-01-28 05:28:00,1638,US,59,0,1,0,0,0
1185,like,5502,2024-07-17 15:41:00,1105,BR,0,0,0,4,2,0
1149,comment,57272,2024-05-26 08:45:00,1951,PH,55,0,1,0,0,0
1601,upload,51219,2024-06-26 19:16:00,1645,US,0,0,1,0,1,0
2360,comment,39599,2024-05-29 09:25:00,1488,CA,50,0,0,0,0,0
1404,comment,73389,2024-06-27 05:30:00,1883,BR,59,0,0,0,0,0
1888,comment,24121,2024-01-17 13:17:00,1455,US,57,0,1,0,0,0
2508,comment,63393,2024-01-19 10:02:00,1333,UK,52,0,2,0,0,0
1504,upload,47311,2024-04-13 09:05:00,1228,CA,0,0,1,0,1,0
1371,like,1713,2024-05-14 12:22:00,1739,BR,0,0,0,0,1,0
370,comment,8256,2024-01-04 18:02:00,1560,NG,65,0,0,0,0,0
2718,upload,60237,2024-03-15 17:48:00,1524,US,0,0,0,0,1,0
663,comment,19121,2024-01-30 18:47:00,1890,IN,58,1,1,0,2,0
293,comment,69788,2024-02-15 22:28:00,1342,US,53,0,1,0,0,0
84,upload,34369,2024-05-01 15:44:00,1930,BR,0,0,1,0,1,0
2875,upload,27983,2024-02-15 01:23:00,1355,CA,0,0,1,0,1,0
2287,upload,47950,2024-04-14 20:35:00,1069,PH,0,0,1,0,1,0
1328,like,67522,2024-03-06 11:31:00,1048,IN,0,0,0,0,1,0
52,upload,50077,2024-02-20 18:50:00,1382,PH,0,0,2,0,1,0
487,comment,68014,2024-02-23 11:27:00,1116,US,48,0,2,0,0,0
303,comment,42447,2024-06-22 20:05:00,1454,US,59,0,1,0,0,0
429,comment,7200,2024-06-11 12:36:00,1582,US,61,0,3,0,0,0
2981,upload,77499,2024-01-03 12:52:00,1515,PH,0,0,1,0,1,0
2891,comment,66593,2024-02-06 15:36:00,1201,PH,53,0,1,0,0,0
1011,comment,17682,2024-05-05 23:40:00,1474,IN,75,0,1,4,1,0
86,comment,47528,2024-02-06 22:35:00,1630,BR,45,0,1,0,0,0
1784,comment,31271,2024-03-13 04:32:00,1358,NG,57,0,1,0,0,0
2945,like,26471,2024-03-25 08:47:00,1313,MX,0,0,1,4,2,0
2402,comment,33976,2024-04-02 07:49:00,1264,PH,54,0,1,0,0,0
1234,like,45560,2024-02-21 12:34:00,1979,PH,0,0,1,0,1,0
1788,upload,58954,2024-06-28 17:10:00,1496,BR,0,0,1,2,2,0
1437,comment,77775,2024-04-01 11:10:00,1294,ID,47,0,1,0,0,0
933,like,10928,2024-02-27 02:28:00,1606,MX,0,0,1,0,1,0
567,comment,74672,2024-04-16 06:54:00,1895,IN,52,0,1,4,1,0
1109,report,28926,2024-02-04 21:20:00,1819,IN,0,0,1,0,1,0
243,comment,3592,2024-01-19 15:42:00,1891,BR,45,0,1,0,0,0
2175,like,52430,2024-04-28 19:38:00,1068,ID,0,0,2,0,1,0
844,like,68945,2024-02-05 03:19:00,1258,NG,0,0,3,4,2,0
2338,comment,35070,2024-01-02 13:35:00,1095,US,58,0,0,0,0,0
2927,comment,16146,2024-01-22 17:53:00,1722,ID,57,0,0,0,0,0
1926,comment,16659,2024-07-03 19:52:00,1643,IN,60,0,0,0,0,0
2669,like,31824,2024-07-14 06:20:00,1066,US,0,0,3,0,1,0
185,report,31570,2024-07-10 10:40:00,1481,DE,0,0,0,0,1,0
1017,upload,67834,2024-07-13 09:13:00,1165,NG,0,0,0,0,1,0
1948,like,60362,2024-07-18 17:16:00,1095,US,0,0,1,0,1,0
1982,comment,48020,2024-01-23 13:19:00,1926,BR,58,0,0,0,0,0
704,comment,70914,2024-05-08 12:25:00,1021,UK,53,0,1,0,0,0
375,like,42147,2024-03-06 16:52:00,1039,IN,0,0,0,0,1,0
2285,comment,9210,2024-03-03 12:38:00,1704,UK,56,0,1,0,0,0
2,like,44367,2024-01-04 21:21:00,1313,US,0,0,1,0,1,0
1754,upload,55229,2024-02-19 07:26:00,1342,IN,0,0,0,0,1,0
1336,comment,25913,2024-03-24 09:45:00,1465,IN,48,0,1,0,0,0
1878,comment,46036,2024-02-13 05:32:00,1937,ID,52,0,0,0,0,0
46,upload,20193,2024-01-19 10:45:00,1110,IN,0,0,0,0,1,0
105,comment,60542,2024-01-29 09:20:00,1522,US,54,0,0,0,0,0
781,like,63498,2024-06-04 20:21:00,1098,NG,0,0,0,0,1,0
2465,like,32150,2024-05-10 03:47:00,1928,MX,0,0,2,0,1,0
1949,comment,61864,2024-07-08 20:18:00,1098,BR,50,0,4,0,0,0
1857,comment,74409,2024-01-11 05:17:00,1418,DE,51,0,0,0,0,0
1288,comment,63827,2024-04-10 23:11:00,1720,US,47,0,1,0,0,0
287,comment,20111,2024-02-17 20:58:00,1026,US,48,0,2,0,0,0
2838,comment,21346,2024-02-13 07:51:00,1750,US,52,0,1,0,0,0
884,comment,57828,2024-04-02 05:30:00,1210,UK,49,0,0,0,0,0
2264,like,21681,2024-06-07 00:08:00,1000,US,0,0,1,0,1,0
2725,like,64160,2024-03-15 20:45:00,1943,MX,0,0,2,0,1,0
2230,like,57557,2024-04-10 15:37:00,1065,CA,0,0,0,0,1,0
6,comment,59787,2024-07-06 17:29:00,1545,US,48,0,1,0,0,0
2095,upload,59655,2024-03-20 10:04:00,1626,MX,0,0,1,0,1,0
2122,like,55356,2024-04-10 05:28:00,1606,US,0,0,0,0,1,0
1797,comment,72545,2024-06-16 06:22:00,1841,DE,44,0,0,0,0,0
2907,comment,10410,2024-06-19 17:18:00,1593,BR,50,0,2,0,0,0
2071,like,37241,2024-03-02 06:24:00,1255,PH,0,0,0,0,1,0
1313,comment,7176,2024-01-03 04:19:00,1556,DE,40,0,0,0,0,0
2339,comment,73589,2024-05-07 13:07:00,1420,UK,52,0,0,0,0,0
2560,like,3873,2024-03-02 15:11:00,1422,US,0,0,0,0,1,0
2000,comment,20598,2024-07-11 08:46:00,1013,ID,48,0,1,0,0,0
37,upload,37645,2024-05-07 04:20:00,1622,BR,0,0,0,0,1,0
434,like,29463,2024-01-02 07:58:00,1157,CA,0,0,2,0,1,0
887,upload,26781,2024-04-02 00:54:00,1417,NG,0,0,0,0,1,0
731,comment,50325,2024-01-18 07:42:00,1507,IN,57,0,1,2,1,0
1894,upload,71098,2024-03-31 14:43:00,1942,MX,0,0,0,0,1,0
504,upload,43180,2024-04-06 21:36:00,1410,IN,0,0,0,0,1,0
618,comment,4709,2024-04-04 11:01:00,1299,IN,49,0,5,0,0,0
2408,comment,49262,2024-01-15 23:15:00,1126,MX,71,0,1,0,0,0
2238,report,22863,2024-03-20 09:56:00,3392,US,0,0,3,0,1,0
1950,like,28032,2024-06-23 23:51:00,1709,ID,0,0,1,0,1,0
2144,like,17892,2024-03-24 18:18:00,1002,CN,0,0,4,0,1,0
51,upload,64243,2024-04-04 17:01:00,1937,MX,0,0,1,0,1,0
1320,comment,15792,2024-03-31 22:13:00,1453,US,57,0,0,0,0,0
2998,comment,22212,2024-05-12 16:50:00,1953,NG,46,0,0,0,0,0
1951,comment,13046,2024-02-06 14:42:00,1803,US,7,1,1,0,3,1
938,comment,60639,2024-02-29 11:55:00,1957,PH,51,0,0,0,0,0
2566,comment,29381,2024-03-29 20:43:00,1027,PH,54,0,1,0,0,0
1316,upload,72655,2024-01-28 18:47:00,1314,US,0,0,1,0,1,0
459,comment,67450,2024-03-30 05:24:00,1748,US,53,0,2,0,0,0
2800,upload,38519,2024-05-09 19:53:00,1124,US,0,0,2,0,1,0
2211,report,22478,2024-02-14 23:07:00,1410,BR,0,0,1,0,1,0
2427,upload,778,2024-06-24 10:04:00,1054,CA,0,0,2,0,1,0
1903,comment,50618,2024-01-21 01:40:00,1556,DE,53,0,1,1,1,0
205,comment,29085,2024-05-15 18:10:00,1119,ID,57,0,1,0,0,0
2696,comment,47937,2024-05-18 22:00:00,1279,BR,67,0,2,0,0,0
1952,like,64718,2024-02-11 19:49:00,1500,PH,0,0,0,0,1,0
1876,like,118,2024-01-11 12:41:00,1632,US,0,0,0,0,1,0
1903,comment,79360,2024-01-18 08:44:00,1353,DE,57,0,0,0,0,0
936,comment,66285,2024-03-26 01:19:00,1320,IN,43,0,0,0,0,0
2767,like,40119,2024-01-12 21:26:00,1846,UK,0,0,1,0,1,0
1655,comment,48632,2024-03-15 06:45:00,1232,US,57,0,0,0,0,0
185,comment,45534,2024-06-27 12:47:00,1857,DE,69,0,0,0,0,0
1490,comment,75935,2024-05-19 16:17:00,1123,CA,60,0,1,0,0,0
2177,comment,281,2024-06-13 11:09:00,1925,IN,53,0,2,0,0,0
2468,comment,37254,2024-07-09 17:39:00,1173,IN,57,0,1,0,0,0
1146,comment,49687,2024-05-02 16:30:00,1243,BR,55,0,1,0,0,0
1727,comment,17810,2024-02-13 15:15:00,1574,NG,53,0,1,0,0,0
435,upload,51515,2024-05-31 06:55:00,1595,MX,0,0,1,0,1,0
2562,comment,33378,2024-06-15 03:48:00,1510,NG,42,0,2,0,0,0
2440,comment,37839,2024-05-19 21:33:00,3337,IN,59,0,1,0,0,0
2668,like,944,2024-02-19 11:24:00,1827,US,0,0,0,0,1,0
1581,comment,32719,2024-01-18 04:14:00,1734,BR,64,0,0,0,0,0
1591,comment,17208,2024-05-26 18:17:00,1233,US,52,0,0,0,0,0
104,comment,26047,2024-04-02 07:49:00,1220,PH,56,0,0,0,0,0
1583,comment,39303,2024-07-14 10:15:00,1652,US,63,0,1,0,0,0
2320,like,77668,2024-04-03 01:05:00,1901,CA,0,0,3,0,1,0
166,like,55577,2024-06-27 22:39:00,1875,IN,0,0,0,0,1,0
2073,upload,14779,2024-02-09 16:03:00,1538,US,0,0,0,1,2,0
508,like,46615,2024-07-08 02:51:00,1645,BR,0,0,1,0,1,0
607,comment,18085,2024-03-21 12:09:00,1397,IN,62,0,1,0,0,0
1091,comment,27700,2024-03-27 00:39:00,1110,BR,63,0,1,0,0,0
861,comment,28507,2024-06-23 08:21:00,1414,US,59,0,0,0,0,0
2983,like,430,2024-07-13 23:40:00,1669,CA,0,0,0,0,1,0
443,upload,77092,2024-03-26 21:09:00,1833,US,0,0,0,0,1,0
2410,upload,75763,2024-04-14 06:37:00,1707,US,0,0,1,0,1,0
1368,comment,963,2024-04-29 23:04:00,1415,CA,43,0,2,0,0,0
2189,comment,46549,2024-02-28 19:20:00,1482,US,54,0,0,0,0,0
2389,upload,38043,2024-01-23 03:36:00,1311,CA,0,0,0,0,1,0
